"tmin","condition","text","tmax","duration","maxF0","meanF0","meanF0st","medianF0","minF0","sdF0","midpointF0","slopeF0","maxInt","meanInt","medianInt","minInt","sdInt","midpointInt","medianF1","medianF1Bark","medianF2","medianF2Bark","medianF3","medianF3Bark","SPLH.SPL","file","subject","part","size","v.pos","h.pos","st_maxF0","st_minF0","st_F0range","F1centroid","F2centroid","F1centroidBark","F2centroidBark","vt_expansion","vt_expansionBark","SPLH.SPL.dB","F0range","Fs","hand"
45.691139,"si25","f",45.84,0.148861,230.605167723,227.2323499081,93.9300523281,230.4024603228,229.0013097811,7.6949464144,NA,97.385113822,75.9578677793,72.3256577394,69.6741985466,54.7631260348,6.9651914242,70.2384461684,1104.5608965803,9.1026310706,2009.4183866254,12.9287431452,NA,NA,0.6551993459,"id22_part1.csv","22","1","s","2","5",0.18817586821343,0.0673479475549004,0.12082792065853,600,1800,5.58412494683908,12.4085993651164,546.294571650407,3.55674498592501,-1.83626544813209,1.6038579419,200,"r"
48.494035,"si23","p",48.520228,0.026193,278.4761953039,276.7055740964,97.3440823376,278.4761953039,273.8632206284,NA,278.4761953039,-901.9636116958,81.0573026517,78.2548123124,75.076516254,72.442706167,4.4286675854,75.4966072813,616.1215839849,5.9081536725,1823.928853816,12.286779426,NA,NA,0.2171579987,"id22_part1.csv","22","1","s","2","3",3.45372584977767,3.16454407917271,0.289181770604963,600,1800,5.58412494683908,12.4085993651164,28.8529983733004,0.346171507521583,-6.63224169399631,4.61297467550003,200,"r"
48.614248,"si23","f",48.75,0.135752,232.1484006658,224.971200574,93.7579752953,221.346095281,220.8745137492,6.9523043291,NA,573.1183874988,79.2827883557,74.7503402613,70.8976160793,61.0437404641,5.5051012692,70.8866094449,1206.8917317208,9.6432032105,2136.1546988825,13.3372400944,NA,NA,0.6346085628,"id22_part1.csv","22","1","s","2","3",0.303645850649839,-0.558198746544111,0.861844597193949,600,1800,5.58412494683908,12.4085993651164,693.770535272186,4.16395124306336,-1.97494072242381,11.2738869166,200,"r"
51.740808,"mi45","p",51.758502,0.017694,288.3814424723,287.2810698158,97.9944990238,288.3814424723,284.890628381,NA,288.3814424723,-823.6414784977,79.2827805882,81.7837603342,79.2827805882,79.2827805882,NA,79.8141347934,695.2640266287,6.5083152127,1982.6787644151,12.839479849,NA,NA,0.4240510759,"id22_part1.csv","22","1","m","4","5",4.05881769962001,3.84797572011242,0.210841979507596,600,1800,5.58412494683908,12.4085993651164,206.026128774341,1.01969879812807,-3.72581830563889,3.49081409130002,200,"r"
51.850538,"mi45","f",52.022035,0.171497,251.7775383823,249.5744716101,95.5594238085,248.8100082662,247.8217670264,2.0732893711,247.8217670264,-61.0396079968,86.6683996636,77.6340184817,71.5479562413,60.2759241294,7.2074650354,71.439119599,599.5790021228,5.7780298056,2014.5646455756,12.9457468519,NA,NA,0.6429926931,"id22_part1.csv","22","1","m","4","5",1.70887274316597,1.43471266697462,0.274160076191343,600,1800,5.58412494683908,12.4085993651164,214.565058595745,0.571074878460795,-1.91793962323648,3.9557713559,200,"r"
54.37076,"mi11","p",54.400611,0.029851,271.7576419252,270.8335905373,96.9745313709,271.7576419252,269.509576088,NA,271.7576419252,-438.0854795029,78.2010753375,77.111237146,72.2643716113,71.7271862882,3.7300675651,73.1216618453,907.2300880221,7.9482680821,1958.1463835785,12.7566929291,NA,NA,0.1384858715,"id22_part1.csv","22","1","m","1","1",3.03092500814149,2.88711616949458,0.14380883864692,600,1800,5.58412494683908,12.4085993651164,345.543927200328,2.38963216694288,-8.58594531600071,2.24806583719999,200,"r"
54.490641,"mi11","f",54.63,0.139359,234.4164918801,234.4960669898,94.4810308583,234.4164918801,234.4164918801,NA,NA,NA,82.8216659859,77.2576100569,71.2759804463,56.9547085992,7.4457651013,72.0645663257,578.588594025,5.6105675534,2001.6826059211,12.9030417187,NA,NA,0.6714552576,"id22_part1.csv","22","1","m","1","1",0.471966602194399,0.471966602194399,0,600,1800,5.58412494683908,12.4085993651164,202.81598023073,0.495148919476767,-1.72982921230288,0,200,"r"
57.143051,"si35","p",57.17446,0.031409,275.7838797425,275.1740270133,97.2500646582,275.7838797425,274.3930529977,NA,NA,-363.6368023184,77.0639843566,76.2071141631,71.084452878,70.3296186498,3.8330089789,71.8349451371,620.8953021795,5.9453750862,1953.3964178826,12.7405661808,NA,NA,0.1479094097,"id22_part1.csv","22","1","s","3","5",3.28553531105826,3.19800522381274,0.0875300872455242,600,1800,5.58412494683908,12.4085993651164,154.813031339051,0.490615562231144,-8.30004196180298,1.39082674479999,200,"r"
57.258039,"si35","f",57.38,0.121961,247.9486001662,245.6836162793,95.2873294813,246.3332494254,244.4417155395,2.5744619911,NA,203.1889261693,85.6083055954,78.3349600539,73.6246408776,64.1229191213,6.2450475438,73.3993475074,634.0082956991,6.0468248092,2166.9511736375,13.4331528649,NA,NA,0.6878066253,"id22_part1.csv","22","1","s","3","5",1.44357071374356,1.1969638843107,0.246606829432859,600,1800,5.58412494683908,12.4085993651164,368.523714311977,1.12418905729757,-1.62533645150567,3.50688462670001,200,"r"
60.130162,"sa14","p",60.166024,0.035862,240.3502189762,240.3502189762,94.9079316918,NA,240.3502189762,NA,NA,NA,77.4605985614,73.0051016909,71.1296445088,69.8996165667,3.469495979,70.0246289846,1050.4590203443,8.8022597923,1851.5104991706,12.3858538738,NA,NA,0.1563230752,"id22_part1.csv","22","1","s","1","4",0.904735163355066,0.904735163355066,0,600,1800,5.58412494683908,12.4085993651164,453.394596939962,3.21821522601348,-8.0597691006559,0,200,"r"
60.279272,"sa14","f",60.42,0.140728,225.1147123974,223.3681241408,93.639071831,222.5696495549,222.3462604801,1.5577027572,NA,114.6379161469,81.2905423257,73.9738440434,71.6064360934,61.2687978884,5.8856831117,71.1949674792,923.8463577378,8.0520946999,1666.1708355137,11.6934763173,NA,NA,0.646608229,"id22_part1.csv","22","1","s","1","4",-0.228998082695961,-0.443224559184665,0.214226476488703,600,1800,5.58412494683908,12.4085993651164,350.409344463215,2.5694893803131,-1.89358772680617,2.76845191730001,200,"r"
62.949063,"sa12","p",62.980785,0.031722,259.9441642642,259.2653402467,96.2190738615,259.9441642642,258.34773879,NA,NA,-311.8951183998,73.3652875364,74.1366742893,71.8139606892,70.2626338421,2.5044567299,71.5268531179,863.7912688509,7.6716148615,1853.8521270707,12.3941446015,NA,NA,0.1939387957,"id22_part1.csv","22","1","s","1","2",2.26149895452196,2.15484882698177,0.106650127540192,600,1800,5.58412494683908,12.4085993651164,269.232028391881,2.0875399598576,-7.1233530555204,1.59642547420003,200,"r"
63.092472,"sa12","f",63.26,0.167528,NA,223.1610770335,93.6232993055,223.1610700212,NA,NA,NA,NA,76.8694201423,71.3103877692,68.961448186,52.3989415025,7.5104628554,69.1985493327,995.3791972316,8.4841814413,1975.3712587348,12.815023708,NA,NA,0.6143560988,"id22_part1.csv","22","1","s","1","2",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,432.527210697469,2.92839690232614,-2.11579826065919,NA,200,"r"
65.775688,"mi33","p",65.796938,0.02125,282.4946150173,282.2517397925,97.6900304017,282.1171781816,282.1171781816,NA,282.1171781816,162.7816848737,83.1457626763,78.8624250009,79.6953581046,76.2449535329,6.4529097335,76.3330358727,1142.0896718143,9.305769706,1931.1645146792,12.6646918202,NA,NA,0.3266105539,"id22_part1.csv","22","1","m","3","3",3.70175815019423,3.67861192453825,0.0231462256559869,600,1800,5.58412494683908,12.4085993651164,557.732321278555,3.73044542366467,-4.85969785837938,0.377436835699996,200,"r"
65.898557,"mi33","f",66.064529,0.165972,270.216881904,261.2249106204,96.3456275391,260.5554958625,255.9079850053,6.5244872575,NA,463.8887860463,85.3670449739,76.3304010367,69.5559047275,55.2635917341,8.5552158601,69.8563671698,733.780883278,6.7874369257,2044.7197599874,13.0447710118,NA,NA,0.5885684051,"id22_part1.csv","22","1","m","3","3",2.93249147376644,1.99057971658332,0.941911757183123,600,1800,5.58412494683908,12.4085993651164,278.899777086559,1.36112970818886,-2.30203054942848,14.3088968987,200,"r"
68.454241,"si14","p",68.479029,0.024788,281.4505347486,281.4119765441,97.6384602947,281.4505347486,281.4505347486,NA,NA,NA,78.7614755509,76.9669695502,75.3140358976,71.8665962444,5.0154072574,73.6378571628,750.9523089036,6.9092813028,1955.8459958347,12.7489691743,NA,NA,0.1394509488,"id22_part1.csv","22","1","s","1","4",3.63765442035141,3.63765442035141,0,600,1800,5.58412494683908,12.4085993651164,216.966757778783,1.36817066725876,-8.55578526523764,0,200,"r"
68.570799,"si14","f",68.722472,0.151673,251.3100140501,251.8803306339,95.7189938864,251.3100140501,251.3100140501,NA,NA,NA,78.5928654682,74.4965135189,70.3673014741,55.3608756257,7.471363936,70.9930574876,820.0769269948,7.383937074,2072.4698670354,13.1347687895,NA,NA,0.7244927658,"id22_part1.csv","22","1","s","1","4",1.67669566894654,1.67669566894654,0,600,1800,5.58412494683908,12.4085993651164,350.248029598688,1.94078482217506,-1.39965946685321,0,200,"r"
71.135598,"sa55","p",71.159161,0.023563,228.3175416502,228.3175416502,94.0187747513,NA,228.3175416502,NA,NA,NA,76.4132031335,76.1462002786,73.4619171656,70.5106311977,4.2736306971,74.1427507128,901.8324611827,7.9145598965,1820.2636585433,12.2734843565,NA,NA,0.1945710792,"id22_part1.csv","22","1","s","5","5",0.0155782228524256,0.0155782228524256,0,600,1800,5.58412494683908,12.4085993651164,302.51190138764,2.33434854298892,-7.10921712255066,0,200,"r"
71.269835,"sa55","f",71.399144,0.129309,218.7622853929,218.7463620666,93.2773824372,218.7622853929,218.7622853929,NA,NA,NA,75.992324567,71.1521671716,68.4151512725,56.2462341382,6.19386415,68.8434041267,1030.0692919492,8.6856108349,1983.6910537804,12.8429682225,NA,NA,0.4457632649,"id22_part1.csv","22","1","s","5","5",-0.724553782964675,-0.724553782964675,0,600,1800,5.58412494683908,12.4085993651164,467.655855428583,3.13175526152759,-3.50895724345189,0,200,"r"
73.896593,"si15","p",73.922284,0.025691,287.2216669758,287.2216669758,97.9922492976,NA,287.2216669758,NA,NA,NA,76.6825472462,76.7267558051,73.659958753,70.6373702598,4.3700742413,73.8208306425,1049.1746211523,8.7940846325,2072.8196172355,13.1357965704,NA,NA,0.1403029257,"id22_part1.csv","22","1","s","1","5",3.98905276913262,3.98905276913262,0,600,1800,5.58412494683908,12.4085993651164,525.536282130774,3.29130019277194,-8.52933272648634,0,200,"r"
74.021182,"si15","f",74.1221,0.100918,267.3489318709,266.8194219057,96.7163144475,267.3489318709,267.3489318709,NA,NA,NA,75.2067031716,72.3557504485,70.9466075485,61.0675613214,4.4902163235,71.1210430125,621.5162719892,5.9502397845,1845.4560585378,12.3642205978,NA,NA,0.4362188374,"id22_part1.csv","22","1","s","1","5",2.74776470249645,2.74776470249645,0,600,1800,5.58412494683908,12.4085993651164,50.2911842980967,0.368794725211743,-3.60295584052528,0,200,"r"
76.967749,"si31","p",76.991335,0.023586,279.2251336942,277.3870944636,97.387039597,279.2251336942,274.243199417,NA,279.2251336942,-768.5716285556,81.5831291422,79.736483658,77.9210378878,74.2589466335,5.2745016527,76.9567107712,743.6997496427,6.856823318,1837.0076385786,12.3332952262,NA,NA,0.1463290141,"id22_part1.csv","22","1","s","3","1",3.50022344101301,3.18854789660943,0.311675544403574,600,1800,5.58412494683908,12.4085993651164,148.388622746284,1.2749242555123,-8.34669553476769,4.98193427719997,200,"r"
77.075714,"si31","f",77.2,0.124286,255.243097798,255.4574976448,95.9632543361,255.243097798,255.243097798,NA,NA,NA,79.6745262088,74.4881914907,72.0136022172,58.3846560042,6.3690224344,72.5470761695,675.1861240906,6.3595594317,2004.7406861518,12.9132252351,NA,NA,0.7124605295,"id22_part1.csv","22","1","s","3","1",1.94554113366742,1.94554113366742,0,600,1800,5.58412494683908,12.4085993651164,218.109380407347,0.925173448045396,-1.47239190681094,0,200,"r"
79.96459,"sa22","p",79.99017,0.02558,258.9289039001,257.6541971065,96.1100544135,258.9289039001,255.5682185083,NA,258.9289039001,-656.6828442752,78.4190229955,77.3569857387,75.1562769639,71.8935309324,4.6331656887,74.5818170601,838.9093222729,7.5089981856,1825.6194239076,12.292781404,NA,NA,0.1581837665,"id22_part1.csv","22","1","s","2","2",2.1937499938638,1.96757902130875,0.22617097255505,600,1800,5.58412494683908,12.4085993651164,240.279044342726,1.92835442422162,-8.00838087723402,3.36068539180002,200,"r"
80.090915,"sa22","f",80.21,0.119085,236.076275879,235.7929440775,94.5764664224,236.0220599244,235.9653552474,0.7887611187,NA,-7.5606236,78.3451547853,74.0970808425,70.9393522651,58.3630206777,6.9478717733,71.6574313135,855.0873047006,7.6151345415,1822.2853631143,12.280856563,NA,NA,0.632451567,"id22_part1.csv","22","1","s","2","2",0.594114558132661,0.585978429238854,0.00813612889380666,600,1800,5.58412494683908,12.4085993651164,256.058919837902,2.03502289842087,-1.98972727053359,0.11092063160001,200,"r"
82.60686,"sa25","p",82.625414,0.018554,257.0950601995,256.8691714149,96.0584355684,257.0950601995,256.5073506437,NA,257.0950601995,-552.2190273806,75.308562822,75.4945971753,73.0898157653,70.8710687086,3.706958096,74.4842448383,723.0948533193,6.7108876866,1770.5760516236,12.0913959458,NA,NA,0.2136746556,"id22_part1.csv","22","1","s","2","5",2.0707004364201,2.0310797797966,0.0396206566235024,600,1800,5.58412494683908,12.4085993651164,126.562678747556,1.1705606694826,-6.70246987362459,0.587709555799961,200,"r"
82.728425,"sa25","f",82.843179,0.114754,239.1475839684,238.4457737527,94.7700302838,238.9451482595,238.2989528596,1.4067432127,NA,48.2343090732,77.534406716,73.0626895726,70.4548073981,62.388322574,4.706990242,70.7960115704,981.8105046895,8.402449116,1775.7717254469,12.1102211871,NA,NA,0.5689331455,"id22_part1.csv","22","1","s","2","5",0.817892344592463,0.756349092960592,0.0615432516318708,600,1800,5.58412494683908,12.4085993651164,382.578450489662,2.83407492130906,-2.4493876391473,0.848631108799992,200,"r"
85.19508,"si54","p",85.219644,0.024564,265.4192133429,265.3437700696,96.620582756,265.4192133429,265.4192133429,NA,NA,NA,77.7437679101,78.8241125725,74.2401870418,70.7366061736,5.4863082463,75.8838617187,646.2165710147,6.1404195561,2100.0357853287,13.2229210548,NA,NA,0.1958184573,"id22_part1.csv","22","1","s","5","4",2.62235145996045,2.62235145996045,0,600,1800,5.58412494683908,12.4085993651164,303.574445423469,0.986196484774655,-7.08146375220569,0,200,"r"
85.303729,"si54","f",85.437877,0.134148,251.4485150842,251.4848106054,95.6919211871,251.5195447504,251.2717056271,NA,NA,-33.0452164401,85.4241027736,76.7317339638,73.2217864735,62.5084591983,6.2986502793,73.5196566802,562.9108068706,5.4837508698,2007.6411556156,12.9226112391,NA,NA,0.738794534,"id22_part1.csv","22","1","s","5","4",1.68623415305911,1.67405646247343,0.0121776905856832,600,1800,5.58412494683908,12.4085993651164,210.927612588707,0.523720499825588,-1.3147632636447,0.176809457100006,200,"r"
87.955033,"mi21","p",87.981182,0.026149,276.2975914089,276.1384693437,97.3109082488,276.2975914089,276.0167233533,NA,NA,-261.8159853762,77.903472174,78.2989085626,73.9677294017,70.0319866294,5.6360374332,74.3106613815,873.0420536558,7.7310756421,1871.2213798157,12.4558086912,NA,NA,0.1837024629,"id22_part1.csv","22","1","m","2","1",3.31775357707239,3.30014590803074,0.0176076690416456,600,1800,5.58412494683908,12.4085993651164,282.178043099439,2.14746967576974,-7.35885021066488,0.280868055600024,200,"r"
88.058928,"mi21","f",88.20577,0.146842,252.2038755407,252.6082719122,95.7689739371,252.2038755407,252.2038755407,NA,NA,NA,79.3871236711,75.6666599822,73.3964792252,57.5898483468,7.0686451505,73.5014222622,942.8782954668,8.1691367898,2105.631575813,13.2405825768,NA,NA,1.0165310167,"id22_part1.csv","22","1","m","2","1",1.73816309240011,1.73816309240011,0,600,1800,5.58412494683908,12.4085993651164,459.321440427241,2.71559980350042,0.0712063450002745,0,200,"r"
90.606878,"ma32","p",90.633096,0.026218,251.6653428013,251.6492284734,95.7032198758,251.6653428013,251.6653428013,NA,NA,NA,75.6070679047,73.3665925182,70.0482676841,67.7819753823,4.0920442462,70.8082583851,769.3342109914,7.0377867302,1764.3207457227,12.0681087037,NA,NA,0.1179894032,"id22_part1.csv","22","1","m","3","2",1.70115640351921,1.70115640351921,0,600,1800,5.58412494683908,12.4085993651164,173.052258574872,1.49300585093155,-9.28156995561855,0,200,"r"
90.72422,"ma32","f",90.835375,0.111155,228.6460521125,228.212531487,94.0107310495,228.6460521125,228.4253735339,NA,NA,102.2213280457,82.8990699662,73.8664789256,70.4764311324,57.8731199898,7.2600209638,70.2351131447,878.0223155019,7.7633401697,1725.8208186748,11.9233699445,NA,NA,0.5118890051,"id22_part1.csv","22","1","m","3","2",0.0404698598907861,0.0237527221560392,0.0167171377347469,600,1800,5.58412494683908,12.4085993651164,287.748082285729,2.23258293870138,-2.90824198591345,0.220678578600001,200,"r"
93.347732,"sa35","p",93.37223,0.024498,257.1745721268,255.5497265623,95.9679403816,257.1745721268,252.8691078654,NA,257.1745721268,-590.9335317784,79.0773362521,75.2765429234,72.0429702745,65.7353681919,6.6815962228,72.3510658611,881.449662285,7.785285555,1822.7836648824,12.282677758,NA,NA,0.1554763445,"id22_part1.csv","22","1","s","3","5",2.0760538054815,1.78376733395949,0.292286471522012,600,1800,5.58412494683908,12.4085993651164,282.370338006339,2.20475945945541,-8.0833567888552,4.3054642614,200,"r"
93.471463,"sa35","f",93.575398,0.103935,237.6294407476,237.4996613535,94.7013776409,237.5161233238,237.4012142827,0.1578223914,NA,14.5945089149,78.706377887,73.2803268957,70.4394563301,58.4237348657,6.7391393399,70.7573688741,953.5081318801,8.2334970108,1793.8207014061,12.1771599228,NA,NA,0.5412243369,"id22_part1.csv","22","1","s","3","5",0.707640802187715,0.691005519679097,0.0166352825086177,600,1800,5.58412494683908,12.4085993651164,353.562134619179,2.65946170281812,-2.66622682983987,0.22822646489999,200,"r"
96.099037,"si21","p",96.12817,0.029133,288.2418520321,287.8186009437,98.0279791453,288.2418520321,287.2854327468,NA,NA,-346.2315527284,79.2594391122,77.1389480542,70.8617711683,65.9346932257,6.90085122,72.3429794746,665.7392342041,6.286308273,2132.788713438,13.3266801232,NA,NA,0.1925827488,"id22_part1.csv","22","1","s","2","1",4.05043566823063,3.99289583650036,0.0575398317302778,600,1800,5.58412494683908,12.4085993651164,339.219655541156,1.15582598253445,-7.1538261875105,0.956419285300001,200,"r"
96.235966,"si21","f",96.380691,0.144725,NA,266.3282702019,96.6846128078,266.6713924514,NA,NA,NA,NA,78.4429900739,73.4207308407,73.1206947093,58.5690262002,5.8880540079,73.2383233858,1132.2644888938,9.253258716,2107.4675514404,13.2467015498,NA,NA,0.9942254307,"id22_part1.csv","22","1","s","2","1",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,614.688361144192,3.76363625872219,-0.0251513249511808,NA,200,"r"
98.799848,"si13","p",98.823754,0.023906,276.2990319193,276.2676325465,97.319054194,276.2990319193,276.2990319193,NA,NA,NA,78.626333617,75.2855892385,74.3527309286,70.0791282403,7.0721667256,71.312068938,978.0652015399,8.3814116837,2252.6591260632,13.6936036165,NA,NA,0.1222657218,"id22_part1.csv","22","1","s","1","3",3.31784383678616,3.31784383678616,0,600,1800,5.58412494683908,12.4085993651164,589.774177989936,3.07831918655163,-9.12695283926409,0,200,"r"
98.920509,"si13","f",99.067968,0.147459,NA,255.0990865596,95.9377559839,254.015558936,NA,NA,NA,NA,77.1557740643,72.0218827186,69.7236678536,57.9210108723,5.7579256089,70.0956137961,771.7437356501,7.0547108855,1895.7195742448,12.5418946504,NA,NA,0.649447892,"id22_part1.csv","22","1","s","1","3",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,196.616753173928,1.47661458616189,-1.87455688508888,NA,200,"r"
101.71003,"ma35","p",101.735186,0.025156,228.7588389754,228.5592075321,94.0368109233,228.7588389754,228.6599509509,NA,NA,-561.643795596,77.9016338052,74.0164602206,70.4826845087,61.8897645204,8.0251456647,70.8185409676,886.251683137,7.815907061,1784.811605211,12.1439944888,NA,NA,0.1114159041,"id22_part1.csv","22","1","m","3","5",0.049007611239831,0.0415222030538707,0.00748540818596032,600,1800,5.58412494683908,12.4085993651164,286.654344873808,2.24741343451956,-9.53052811228083,0.0988880245000132,200,"r"
101.842337,"ma35","f",101.98,0.137663,217.8951971083,217.7363337014,93.1971700272,217.5978175039,217.0246154411,0.9566802846,NA,-76.4269417101,75.8575559127,70.881257456,68.3514899313,56.9121944653,6.1184914119,68.7188765658,857.6038525973,7.631525919,1824.0258886623,12.2871654552,NA,NA,0.5074553292,"id22_part1.csv","22","1","m","3","5",-0.793309491733164,-0.862618021456122,0.0693085297229574,600,1800,5.58412494683908,12.4085993651164,258.721835566666,2.05099900908876,-2.94602182253786,0.870581667200014,200,"r"
104.4325,"mi25","p",104.449724,0.017224,275.3995210898,275.3261560758,97.259938519,275.3995210898,275.2538495993,NA,275.3995210898,-287.1681679613,77.3564053512,78.3658469535,77.3564053512,77.3564053512,NA,76.5755623818,689.4594833209,6.4619133746,1777.2605793803,12.1161485925,NA,NA,0.1612864905,"id22_part1.csv","22","1","m","2","5",3.26139035700265,3.25223064006859,0.0091597169340587,600,1800,5.58412494683908,12.4085993651164,92.3042816242129,0.925224285411339,-7.92402007979998,0.145671490499979,200,"r"
104.544091,"mi25","f",104.697909,0.153818,263.7580824697,260.0219032393,96.2681787516,260.0540857417,259.7965191602,5.0705294673,NA,493.8662303995,80.4516527471,72.327663248,67.1522617567,55.2004352162,7.4759311108,66.7291589056,813.5371287081,7.3401186215,2002.0139119306,12.9041650821,NA,NA,0.4092274977,"id22_part1.csv","22","1","m","2","5",2.51366139346064,2.25166296337288,0.261998430087763,600,1800,5.58412494683908,12.4085993651164,293.951910948719,1.8245819152065,-3.88035191924329,3.96156330950004,200,"r"
107.170976,"ma44","p",107.206724,0.035748,223.0852425103,223.0852425103,93.6174152357,NA,223.0852425103,NA,NA,NA,77.2342045367,72.6358152945,69.8686284146,65.4195528241,5.2444524912,69.6964650765,1004.8452786829,8.5395927807,1867.5725743936,12.4427993399,NA,NA,0.2175034958,"id22_part1.csv","22","1","m","4","4",-0.385781292712035,-0.385781292712035,0,600,1800,5.58412494683908,12.4085993651164,410.445797252224,2.95566570424697,-6.6253375850498,0,200,"r"
107.304483,"ma44","f",107.444185,0.139702,218.0940676584,218.4426109782,93.2531889706,218.0940676584,218.0940676584,NA,NA,NA,74.0241648249,70.3710107795,70.2274019821,57.9743603731,5.1603779936,70.3532923513,974.2905177623,8.3590948582,1861.6714368218,12.4219482149,NA,NA,0.6300140817,"id22_part1.csv","22","1","m","4","4",-0.77751591517564,-0.77751591517564,0,600,1800,5.58412494683908,12.4085993651164,379.337261294532,2.77500201815223,-2.00649743346007,0,200,"r"
110.204345,"sa45","p",110.232048,0.027703,NA,227.8152206522,93.9806439421,NA,NA,NA,NA,NA,73.5478895418,73.1072953614,69.9527390681,66.3575885944,5.0843794618,69.9980778516,883.0020057505,7.7951144276,2069.1252598008,13.1240294637,NA,NA,0.142009835,"id22_part1.csv","22","1","s","4","5",NA,NA,NA,600,1800,5.58412494683908,12.4085993651164,390.536222035363,2.32385772154724,-8.47681577178067,NA,200,"r"
110.331272,"sa45","f",110.458295,0.127023,224.3164239437,224.476733895,93.7250500996,224.3164239437,224.3164239437,NA,NA,NA,75.7597326165,71.7250344291,69.4871098179,57.3825807057,5.8998246653,70.2552774549,834.16315041,7.4775198829,1936.9018368355,12.6842338974,NA,NA,0.5747513503,"id22_part1.csv","22","1","s","4","5",-0.290499189036091,-0.290499189036091,0,600,1800,5.58412494683908,12.4085993651164,271.246186957292,1.91335275871657,-2.40519999741763,0,200,"r"
113.061613,"mi23","p",113.079782,0.018169,283.136161277,282.3735674906,97.6970652189,283.136161277,280.8129212648,NA,283.136161277,-424.6642547172,76.6836719181,78.1354971677,76.6836719181,76.6836719181,NA,76.1412492278,952.3957911782,8.2249681168,1760.8636413305,12.0552229718,NA,NA,0.1496694451,"id22_part1.csv","22","1","m","2","3",3.74102995970891,3.59838960117548,0.142640358533429,600,1800,5.58412494683908,12.4085993651164,354.562333320979,2.66438126469966,-8.24866851486507,2.32324001219996,200,"r"
113.165376,"mi23","f",113.3,0.134624,268.6655303695,267.1884750965,96.7397660137,268.6655303695,268.6655303695,NA,NA,NA,78.0046144809,70.6851024846,69.2068308303,56.2854422981,6.2791478505,69.0320685627,623.6284696944,5.9667455523,2000.0190774887,12.8975117775,NA,NA,0.5042704107,"id22_part1.csv","22","1","m","2","3",2.83281258438323,2.83281258438323,0,600,1800,5.58412494683908,12.4085993651164,201.409870511675,0.620833210054049,-2.97336514384437,0,200,"r"
116.055272,"si44","p",116.073484,0.018212,275.5646715268,270.2056194804,96.931051262,269.8276097938,264.7266207351,NA,270.2990670434,-764.9415643966,78.0736520507,76.8884104425,73.8533861801,69.6331203096,6.0176044001,74.7528584589,686.1191590907,6.4408647753,2017.089990959,12.953937156,NA,NA,0.1419837761,"id22_part1.csv","22","1","s","4","4",3.27176903758288,2.57711709198745,0.694651945595436,600,1800,5.58412494683908,12.4085993651164,233.547797542747,1.01557690001153,-8.47761277819658,10.8380507917,200,"r"
116.166765,"si44","f",116.288243,0.121478,259.1314352231,258.4127083428,96.1621460963,259.1314352231,259.1314352231,NA,NA,NA,74.3503811212,70.396873088,68.7634084111,61.1602528729,3.5853359251,68.8408749898,590.7291858108,5.7077968497,1711.0638968611,11.8671841427,NA,NA,0.4054506962,"id22_part1.csv","22","1","s","4","4",2.20728622174167,2.20728622174167,0,600,1800,5.58412494683908,12.4085993651164,89.4179983966525,0.55536040786273,-3.92061949517245,0,200,"r"
119.114313,"mi51","p",119.131362,0.017049,270.3530189052,270.3530189052,96.9444078742,NA,270.3530189052,NA,NA,NA,82.2740746877,79.125911716,78.4203915958,74.5667085039,5.8839946731,77.2038760149,569.8628776219,5.5401322952,1892.7167444992,12.5311635423,NA,NA,0.1627677936,"id22_part1.csv","22","1","m","5","1",2.94121134575505,2.94121134575505,0,600,1800,5.58412494683908,12.4085993651164,97.4917476290303,0.13022031687462,-7.8843152355923,0,200,"r"
119.221328,"mi51","f",119.35,0.128672,260.9397847189,261.5520436898,96.3709374312,262.1124068139,260.0188719166,NA,NA,-279.1379863082,80.9132122946,73.7289459963,71.0892051231,58.6761616333,6.2391799405,71.0073111215,954.3606282942,8.2380670007,2111.3161675957,13.2588385889,NA,NA,0.6367484692,"id22_part1.csv","22","1","m","5","1",2.32768084143161,2.26647378632541,0.0612070551061996,600,1800,5.58412494683908,12.4085993651164,471.687620244091,2.7868109306,-1.96032090445685,0.920912802299995,200,"r"
122.199782,"si45","p",122.223848,0.024066,267.4457147579,267.4077824708,96.7547463001,267.4457147579,267.4457147579,NA,NA,NA,79.8484613601,74.8084717732,71.8873694002,62.4367170986,8.7613581449,71.0366913619,881.2995872685,7.7760855149,2100.9630658143,13.2251656212,NA,NA,0.1396102988,"id22_part1.csv","22","1","s","4","5",2.75403080228734,2.75403080228734,0,600,1800,5.58412494683908,12.4085993651164,411.956581185167,2.33911769317157,-8.5508254341032,0,200,"r"
122.309826,"si45","f",122.423778,0.113952,268.3525484621,268.345222028,96.8153072333,268.4558338527,267.8244376146,NA,NA,-84.1861650879,73.8140070893,69.9293325977,67.114866584,57.5457871678,5.0028116595,67.2318629772,694.4888422577,6.5025875072,2023.6598225023,12.9757484117,NA,NA,0.3497236832,"id22_part1.csv","22","1","s","4","5",2.81263281697718,2.77852901169363,0.0341038052835474,600,1800,5.58412494683908,12.4085993651164,242.800036064579,1.07945889955357,-4.56274956381631,0.528110847499988,200,"r"
