tmin	condition	text	tmax	duration	maxF0	meanF0	meanF0st	medianF0	minF0	sdF0	midpointF0	slopeF0	maxInt	meanInt	medianInt	minInt	sdInt	midpointInt	medianF1	medianF1Bark	medianF2	medianF2Bark	medianF3	medianF3Bark	SPLH.SPL	file	subject
47,1	si52	p	47,14	0,04	253,8941366993	253,7268447244	95,8455353988	253,8941366993	253,72620108	NA	NA	-166,9889698435	64,2091765909	59,5840254978	54,1492685483	52,5452244356	5,5070647638	53,5773377785	687,8475821538	6,4536583759	1788,8356969818	12,158855791	NA	NA	0,0137245615	id16_part2.csv	16
47,14	si52	I	47,26	0,12	263,9118891083	254,1317040435	95,8690839879	254,5485969135	244,8459103977	5,9177045175	261,9611088357	-418,7228596291	71,0770337969	69,1642252028	69,8251962142	63,7145326092	2,1962274587	70,2847323342	617,8470476969	5,9217117953	1751,1571469219	12,0189274091	NA	NA	0,0478885884	id16_part2.csv	16
47,26	si52	f	47,54	0,28	244,4656259896	248,4763786244	95,4816282512	248,086086593	244,4656259896	5,0797626106	NA	NA	60,4457049553	54,5720723786	52,5789581731	50,2984995991	2,7749132516	52,5978340051	967,4481396487	8,3179127343	1959,0911990638	12,760003584	NA	NA	0,0354400156	id16_part2.csv	16
50,08	ma52	p	50,17	0,09	NA	NA	NA	NA	NA	NA	NA	NA	62,3460731665	57,2881414366	54,4421100707	50,9103407796	3,1955687957	55,756180566	709,5362290053	6,6120365261	1951,6574294696	12,7346490816	NA	NA	0,031021655	id16_part2.csv	16
50,17	ma52	I	50,35	0,18	243,9201757934	225,6896504916	93,8040737696	221,1713326624	218,5931030444	9,7871475025	220,5319041151	-227,2824820991	74,3047760077	69,2960169241	69,174360806	56,3117776069	5,3163419891	70,8567231775	538,7621726728	5,2853098286	968,1033741565	8,3218718991	NA	NA	0,0562119711	id16_part2.csv	16
50,35	ma52	f	50,69	0,34	NA	NA	NA	NA	NA	NA	NA	NA	55,0210076677	52,7437857933	52,6353488014	50,523018555	0,8951150739	52,3595621781	798,2613825091	7,2367620856	1945,176750832	12,7126731066	NA	NA	0,039484158	id16_part2.csv	16
53,73	sa24	p	53,8	0,07	NA	NA	NA	NA	NA	NA	NA	NA	60,619096558	58,1318437062	57,8099377921	54,0162606934	2,4564248694	60,322992196	672,2610724901	6,3376804479	1727,6555373928	11,9303604638	NA	NA	0,0509169275	id16_part2.csv	16
53,8	sa24	I	53,93	0,13	249,4623306904	232,7448235317	94,3386976226	228,9233580875	224,0976442851	9,550645037	227,4022685835	-254,7591535593	79,6412510903	75,6506238241	75,10076956	61,4829229658	5,8036146215	76,8992644193	516,5558702212	5,0995347651	950,9780934979	8,2184935009	NA	NA	0,0952166107	id16_part2.csv	16
53,93	sa24	f	54,24	0,31	227,8789340763	228,9085751939	94,0633932447	228,9048822999	227,8789340763	1,1848506132	NA	NA	59,5297149509	54,8570992295	53,5418974638	50,2699904961	2,458006372	53,2979088567	911,5393752936	7,9754159322	1876,4213221523	12,4741991555	NA	NA	0,0625199021	id16_part2.csv	16
58,75	mi42	p	58,82	0,07	NA	NA	NA	NA	NA	NA	NA	NA	60,0688598464	57,2436139815	56,3210264441	50,7263673159	3,6743983985	59,6466080967	683,353508883	6,4197623587	1790,8388843693	12,1662207605	NA	NA	0,0401247565	id16_part2.csv	16
58,82	mi42	a	59,06	0,24	238,7119595936	227,9753128395	93,982873041	229,2119477529	217,3732384067	8,1325903641	236,8439862111	298,8703858268	74,9628389739	71,1986968557	70,4464719243	54,8635437913	7,0964467661	72,4955368352	717,001533033	6,666902781	1179,7365200004	9,5038271226	NA	NA	0,1226677785	id16_part2.csv	16
59,06	mi42	f	59,16	0,1	NA	NA	NA	NA	NA	NA	NA	NA	53,3767200126	52,3065123091	52,4262580675	50,9717630595	0,9079612461	52,6296734016	907,4454155867	7,9495595602	1823,8054058225	12,2861721079	NA	NA	0,0164696834	id16_part2.csv	16
62,17	ma34	p	62,23	0,06	261,3438275975	260,8184183554	96,3223237455	261,3438275975	261,3438275975	NA	NA	NA	64,5740782016	57,066775631	54,6752672356	50,2261718482	5,0459248744	54,607100512	647,0597951837	6,1471947977	1832,7298148172	12,3181892454	NA	NA	0,0239952802	id16_part2.csv	16
62,23	ma34	I	62,42	0,19	249,1837787207	238,7954450967	94,7885587824	239,0458302961	230,0350488469	7,1541729532	235,6331181554	-446,4413398919	75,4610558745	71,3679728589	72,201386863	58,4912663704	5,1943817531	72,6231997908	562,7618537569	5,4824176489	1006,3419331605	8,5475082824	NA	NA	0,0315221424	id16_part2.csv	16
62,42	ma34	f	62,61	0,19	NA	239,0458302961	94,813721167	NA	NA	NA	NA	NA	56,751467733	53,5107389491	53,4462676661	51,6231400808	1,3054587163	53,8278516606	917,7886792105	8,0141142842	1909,7281689244	12,5902999946	NA	NA	0,0292342243	id16_part2.csv	16
66,74	mi32	p	66,82	0,08	NA	NA	NA	NA	NA	NA	NA	NA	57,46313088	55,6358669017	55,6414814792	50,0870014569	2,814864874	56,9746992213	674,2217802051	6,3522769317	1639,5135864305	11,5884438429	NA	NA	0,0230254402	id16_part2.csv	16
66,82	mi32	a	67,01	0,19	233,1424188841	229,9762606609	94,143837619	229,4400181877	228,6198080993	1,3303327455	229,0170009956	-73,8835353889	72,8995356118	67,3127647216	61,9242132429	51,4605867715	7,5987752977	62,2432952707	785,6418352828	7,1505993531	1439,6514813857	10,7504652761	NA	NA	0,0538039877	id16_part2.csv	16
67,01	mi32	f	67,04	0,03	NA	NA	NA	NA	NA	NA	NA	NA	52,9925481727	52,438931232	52,3604361208	51,7283240689	0,8947390002	52,4879645368	770,5422756905	7,0462877222	1620,8899808855	11,5141572273	NA	NA	0,0157764874	id16_part2.csv	16
70,11	si33	p	70,19	0,08	NA	242,9752219174	95,0959846559	242,9752235201	NA	NA	NA	NA	61,5884562318	55,9229536702	54,1446377755	51,3017685224	3,0977382388	54,4933554911	764,2392459437	7,0025011658	1694,6462608289	11,8041267238	NA	NA	0,021702451	id16_part2.csv	16
70,19	si33	a	70,37	0,18	240,5869256049	226,3619299291	93,8531880894	221,6131561627	214,5209551786	10,4177063376	214,5529748993	458,5784106726	70,8773644408	68,5921507651	68,3973269357	61,4156099269	2,4613959129	68,8390430218	783,6750076853	7,1371120058	1349,3072006553	10,3391755882	NA	NA	0,1264068779	id16_part2.csv	16
70,37	si33	f	70,4	0,03	238,0043210697	237,9969151386	94,737588754	237,9916254734	237,9916254734	NA	237,9916254734	-1,0584663886	59,5239734235	58,9089489391	58,6993032515	57,8746330795	1,168401864	58,53658256	854,6527026552	7,6123113446	1575,4697939239	11,3294705613	NA	NA	0,0195878633	id16_part2.csv	16
73,99	si55	p	74,07	0,08	254,1796175959	253,3553395695	95,8193067158	252,5088226901	251,8771422754	3,5769791955	NA	135,3945751463	62,8942176841	59,6037519571	60,151995805	49,3732244524	5,1377529769	61,0225711126	741,9345120071	6,8454862318	1702,3889770227	11,8338715296	NA	NA	0,0572206877	id16_part2.csv	16
74,07	si55	I	74,22	0,15	254,23603138	244,6899364406	95,2120490189	243,0983637676	235,5095461741	6,6652669238	243,7279277416	-519,1724922011	76,0180399393	72,8335006321	73,0136895401	62,9478164165	3,958242589	75,065117162	609,8389468774	5,8587154745	1600,1014689109	11,4298817192	NA	NA	0,0841690511	id16_part2.csv	16
74,22	si55	f	74,41	0,19	NA	241,8874623055	95,0183031454	241,9257136036	NA	NA	NA	NA	59,0082502286	54,6299146022	52,3904311213	50,9891764978	2,3122739593	52,3868902812	746,4936296357	6,8778151738	1800,3970683982	12,2012561282	NA	NA	0,0199961853	id16_part2.csv	16
77,68	ma42	p	77,75	0,07	247,6156449138	247,6156431853	95,4235037952	247,6156449138	247,6156449138	NA	NA	NA	64,7471256628	56,6340055307	53,65428528	49,8305097989	4,8820811262	53,6020350509	852,2504179	7,5964875842	1821,9192690531	12,2792820346	NA	NA	0,0289145121	id16_part2.csv	16
77,75	ma42	a	77,95	0,2	233,6648755659	228,4423251264	94,0249951831	227,0044612123	225,5637207363	4,6859113999	226,9701012069	-61,7104000135	75,6436715059	71,7248595002	71,0374210165	56,4819114551	6,5415660616	72,546232361	741,6700643541	6,8435293335	1306,6996859367	10,1376486383	NA	NA	0,130139665	id16_part2.csv	16
77,95	ma42	f	78,03	0,08	NA	227,2008163388	93,9338904992	NA	NA	NA	NA	NA	54,7358689204	52,9078486117	52,6856393358	51,5466968275	0,9310367658	52,5415887344	897,7089761342	7,8885522779	1868,5343441918	12,4463398745	NA	NA	0,0285618272	id16_part2.csv	16
81	sa52	p	81,1	0,1	243,4691528931	243,3676060428	95,1238989174	243,4691528931	243,4691528931	NA	NA	NA	65,1965809077	57,9740645734	55,9106555161	50,1490960806	4,2439457223	56,1172082223	778,2321030411	7,0994264082	1551,0303712537	11,2287576874	NA	NA	0,0188517189	id16_part2.csv	16
81,1	sa52	a	81,25	0,15	239,9821674021	231,7396313846	94,2726399464	229,764780771	226,4683853846	5,0793310966	229,1385031416	-315,4422313156	69,4490084245	67,1641552538	68,500057406	55,797383262	5,0163150148	68,5176672444	694,2592309548	6,5009428343	1269,8596085768	9,9587792929	NA	NA	0,0648869021	id16_part2.csv	16
81,25	sa52	f	81,29	0,04	NA	234,6883902654	94,4952319815	NA	NA	NA	NA	NA	54,3026311811	53,8215413588	53,7017516989	53,1483590146	0,5772997179	53,6750764502	790,3776657357	7,183066659	1778,4573423352	12,1205154561	NA	NA	0,0248292339	id16_part2.csv	16
84,34	mi53	p	84,37	0,03	NA	NA	NA	NA	NA	NA	NA	NA	58,6138584702	59,5311889107	56,463513825	54,5399098363	2,2463049926	55,1549835955	710,3252934479	6,6182578785	1807,3218367415	12,2265253936	NA	NA	0,0107436646	id16_part2.csv	16
84,37	mi53	I	84,53	0,16	244,389872828	234,2654555833	94,4595788916	233,3584353513	229,3025844572	5,6306935157	231,185061007	-346,1269310752	73,6828370169	70,2552371755	69,6509127517	59,4609148082	4,9270352233	70,6289189094	559,5960856462	5,4567308751	1700,5132265633	11,8266522065	NA	NA	0,047320211	id16_part2.csv	16
84,53	mi53	f	84,69	0,16	NA	233,9196153148	94,4384284037	NA	NA	NA	NA	NA	57,588797982	54,2560164222	53,5698671373	51,4973258313	1,7108668465	53,535671519	877,0931183631	7,7561835317	1846,1777914973	12,3667081947	NA	NA	0,046522076	id16_part2.csv	16
88,05	ma12	p	88,13	0,08	NA	248,6102709019	95,4929050779	248,6102712468	NA	NA	NA	NA	61,4059785106	56,8522248083	55,7858864005	51,8075206549	2,7275845443	56,9136943158	627,5648593632	5,9972354156	1650,4251782845	11,6305842441	NA	NA	0,0256142949	id16_part2.csv	16
88,13	ma12	a	88,36	0,23	241,3483705865	229,8278098883	94,124251756	226,3438703792	224,5835487103	7,7368737664	225,3386585311	-216,9406429809	70,8337058318	66,2959703675	66,0790709009	52,5053433979	6,8151409233	66,1698010539	737,7412780531	6,8157383349	1209,7588650142	9,6582887753	NA	NA	0,0458762433	id16_part2.csv	16
88,36	ma12	f	88,46	0,1	NA	NA	NA	NA	NA	NA	NA	NA	53,3211631947	52,4714011693	52,4728130314	51,3784480495	0,6902109503	52,6147043368	969,536192185	8,3306399324	1846,5818573895	12,3682555761	NA	NA	0,0213181184	id16_part2.csv	16
90,96	sa21	p	91,04	0,08	NA	239,1084420897	94,8182550872	239,1084424666	NA	NA	NA	NA	59,3806229225	57,3434790888	56,6535617555	51,8886600838	2,3968444231	58,0568862345	717,273571576	6,6687237209	1492,9099354338	10,9829454981	NA	NA	0,0293577558	id16_part2.csv	16
91,04	sa21	a	91,24	0,2	234,8475192097	226,3739795489	93,8672151025	224,2910127802	222,3389557872	4,8361929271	223,3346626859	-278,2266182189	70,7395964884	67,0175098858	66,7368213893	52,8473057952	6,4302427563	67,9299225211	765,3826337591	7,0104562655	1239,5516306465	9,8087617948	NA	NA	0,0607397685	id16_part2.csv	16
91,24	sa21	f	91,41	0,17	NA	NA	NA	NA	NA	NA	NA	NA	53,4968605752	52,2921234397	52,3733062863	51,1435491605	0,8168791836	51,7308466673	845,5978208264	7,5530674912	1932,5207080475	12,6690950467	NA	NA	0,0225566222	id16_part2.csv	16
94,49	ma22	p	94,57	0,08	260,2133770981	259,7675857165	96,2525697231	260,2133770981	260,2133770981	NA	NA	NA	57,4818452282	56,5129998595	55,9512716929	50,7841846756	2,4761187312	57,462744366	734,6250936377	6,793151196	1435,2027849924	10,7306211875	NA	NA	0,0273441563	id16_part2.csv	16
94,57	ma22	a	94,77	0,2	243,0700982692	228,3060161818	94,005048022	224,7566355508	222,560746577	9,4192023778	224,3859615426	-383,819007041	72,4698791728	68,6294283207	68,2948851796	54,5503041907	5,9532880155	69,7607563989	760,4534811073	6,9760370775	1429,061565836	10,7034208898	NA	NA	0,0833308365	id16_part2.csv	16
94,77	ma22	f	94,84	0,07	NA	NA	NA	NA	NA	NA	NA	NA	53,6202628605	53,0397096328	52,8005388097	52,1440713283	0,5250659851	52,7557052695	863,0582468835	7,6668606477	1789,4292848041	12,1610203777	NA	NA	0,0240185475	id16_part2.csv	16
97,94	mi35	p	98,03	0,09	NA	NA	NA	NA	NA	NA	NA	NA	56,7744530526	54,4673031009	53,9265804233	49,6046182913	2,433155492	56,2034071699	774,784848235	7,0751939627	1694,554904168	11,803725363	NA	NA	0,0243645667	id16_part2.csv	16
98,03	mi35	a	98,2	0,17	238,7488628761	222,3516989366	93,5505490762	218,4495448698	216,8776150761	7,9852444749	217,2092485403	-285,3261969441	70,9363948368	68,649159922	69,6394131053	57,9584274361	4,3002570134	70,555470118	714,8331751342	6,6511921337	1217,5336745952	9,6976872206	NA	NA	0,1278769917	id16_part2.csv	16
98,2	mi35	f	98,23	0,03	219,3197486262	218,9861916379	93,2963351397	219,0061498637	218,692600752	0,4461800295	219,1104292357	-42,1818699319	56,3038231722	55,8712267788	55,2906166821	54,4008026582	1,0784379376	55,6186210458	775,4298073714	7,080214556	1332,7342647823	10,2615307001	NA	NA	0,0204713814	id16_part2.csv	16
101,13	ma43	p	101,18	0,05	247,0346465565	246,1079637456	95,3175244988	245,6453225631	245,1811644338	NA	NA	-185,2431991207	67,3250185516	62,7765379045	55,273046828	52,696248033	6,3826899501	56,8391584557	775,6356749603	7,0814240773	1560,7929568066	11,2692828391	NA	NA	0,0128384718	id16_part2.csv	16
101,18	ma43	a	101,32	0,14	240,1811196808	230,0617748063	94,1462566229	227,7271349356	226,599587259	5,4780020212	227,5342664523	-121,2636823375	71,2310829354	69,0559490281	69,292694916	60,7234619419	3,148565319	70,2872650825	757,2902771262	6,9537759573	1299,2434405494	10,1017508794	NA	NA	0,0916335195	id16_part2.csv	16
101,32	ma43	f	101,51	0,19	227,3024290074	226,9786718515	93,9169384762	227,0338209901	227,087745623	0,4294572033	NA	35,8144023184	58,8087773085	54,0403477554	53,2540487454	51,9972753749	1,8402964681	52,2329009672	939,2518008875	8,1467837401	1771,1594604725	12,0935510813	NA	NA	0,0219180755	id16_part2.csv	16
104,29	si34	p	104,32	0,03	265,901443452	265,8230218267	96,6518563937	265,901443452	265,7444405195	NA	NA	-78,279585345	58,7716228998	61,4240766345	56,4380108758	53,8600528939	4,1709516277	56,2083144687	662,7580767333	6,2661842478	1818,0284799088	12,2654562361	NA	NA	0,0140468813	id16_part2.csv	16
104,32	si34	I	104,53	0,21	258,8579958254	243,3589937724	95,1125639271	239,4026424131	234,4909674387	9,0642362753	240,7402218465	-153,239825276	76,040935952	70,5611624448	66,0898735607	55,5659245448	7,0510306644	65,16832173	550,9147102346	5,3850843108	1827,1214980376	12,2983519674	NA	NA	0,034960902	id16_part2.csv	16
104,53	si34	f	104,94	0,41	NA	NA	NA	NA	NA	NA	NA	NA	54,6612330135	53,37990575	53,4954023771	51,3711045659	0,764945235	54,1399976694	1227,6324106766	9,7489404308	2076,0534265163	13,1463167973	NA	NA	0,0358553795	id16_part2.csv	16
107,91	mi22	p	107,94	0,03	NA	251,2629176342	95,6766474974	NA	NA	NA	NA	NA	66,9924101432	63,3146903269	58,5408346814	55,0559891024	6,1253816823	58,2696000566	618,9089889745	5,9299933348	1704,2639228064	11,8406060956	NA	NA	0,0141679944	id16_part2.csv	16
107,94	mi22	I	108,13	0,19	242,8465021643	238,0261612658	94,7369677709	236,574293588	233,9915539251	4,5096822067	236,5741480268	-268,7684104629	74,334197413	70,2164327816	68,2090826257	55,2729551598	6,8991704188	68,7684270777	587,9986287749	5,6860420093	1702,7502697359	11,8340802711	NA	NA	0,0297631672	id16_part2.csv	16
108,13	mi22	f	108,22	0,09	NA	NA	NA	NA	NA	NA	NA	NA	53,7200162314	52,8171120873	52,6495212175	51,4981257307	0,774489062	52,141270917	878,4596187412	7,7660228872	1850,4900034641	12,3822019644	NA	NA	0,03356723	id16_part2.csv	16
111,97	ma41	p	112,05	0,08	247,5579827684	245,4771550026	95,2724989864	246,8701465443	241,9618742826	2,9171769303	241,9637292608	202,0889698403	63,9304504391	60,898027556	58,5924520656	50,6976028124	4,2033992116	59,9615111574	581,0986171137	5,6306224064	1833,6044257232	12,3217149275	NA	NA	0,036668064	id16_part2.csv	16
112,05	ma41	I	112,19	0,14	244,2211548569	221,9222049733	93,4897379102	217,0902596869	203,1347985457	15,733477219	208,5539802412	-965,3455103204	76,2323595356	71,4505397935	70,5721866397	62,3770434554	3,9358414715	70,4146118123	607,6145972649	5,8409744749	1845,6974935501	12,3650934901	NA	NA	0,1102842825	id16_part2.csv	16
112,19	ma41	f	112,37	0,18	NA	NA	NA	NA	NA	NA	NA	NA	60,5644998	54,7821800821	53,6024362557	51,2870457612	2,5389118899	53,4133432925	866,871422051	7,6902787777	1869,6423825256	12,4495848029	NA	NA	0,0355230771	id16_part2.csv	16
115,27	mi31	p	115,3	0,03	253,5713176195	253,5082069072	95,8306561992	253,5713176195	253,4449676891	NA	NA	-62,9964039572	69,0864430818	65,2877276074	60,7344343109	54,1683839191	7,479335837	60,3859410609	642,7816531056	6,114077537	1884,1581691548	12,5014032762	NA	NA	0,0117742901	id16_part2.csv	16
115,3	mi31	I	115,43	0,13	252,3615315387	249,2795868656	95,5381830356	250,3124420368	244,2375818036	3,2007380045	251,3088784569	-101,3316084003	76,2135732264	72,8637903066	72,9432198012	60,7420462866	6,222218068	73,2560146586	525,0474625013	5,171031053	864,7633596492	7,6779513486	NA	NA	0,0617527361	id16_part2.csv	16
115,43	mi31	f	115,83	0,4	NA	239,935406802	94,8759395442	237,2921718751	NA	NA	NA	NA	58,1578913502	53,8693360846	53,7390283946	51,1613264745	1,3279791123	55,1536887394	920,09115355	8,028758022	1913,6647492441	12,604334479	NA	NA	0,0355538068	id16_part2.csv	16
118,34	ma21	p	118,41	0,07	NA	NA	NA	NA	NA	NA	NA	NA	59,6786534831	57,0175561941	56,4478243211	53,1163980724	2,4675128	59,5849877899	649,7940159967	6,1680415067	1638,0907555222	11,5822529714	NA	NA	0,0294325992	id16_part2.csv	16
118,41	ma21	a	118,6	0,19	184,3362784123	180,8496094925	89,982301178	181,1848047316	176,8815004487	2,4899849521	179,3982076912	104,1030854048	73,8871622568	70,9275964974	71,293696226	56,4839554771	5,8975194113	73,2226241685	731,1567813962	6,7687405632	1640,0670488336	11,5906403191	NA	NA	0,1234392088	id16_part2.csv	16
118,6	ma21	f	118,89	0,29	186,213904269	184,8356426796	90,3607665359	185,0027496302	186,213904269	1,7623739761	NA	NA	57,6160719269	54,6726597918	54,5605088508	51,1768657482	1,6433795869	55,0403772816	960,2892316299	8,2748829788	1908,5434676217	12,5865309949	NA	NA	0,0499484535	id16_part2.csv	16
122,53	ma33	p	122,56	0,03	NA	NA	NA	NA	NA	NA	NA	NA	65,561072316	65,940817241	61,1034692635	56,6458662109	6,5234410372	61,5935135139	844,477293015	7,5455100816	1778,4414022037	12,1203906704	NA	NA	0,01983828	id16_part2.csv	16
122,56	ma33	I	122,73	0,17	251,0402067834	232,6311302343	94,2604736824	246,1578038344	200,306058082	24,2426806685	250,1634104219	975,2155484207	75,4695205976	71,2808888747	71,6447545555	57,4551676819	6,6310307782	71,9644013404	606,5201577828	5,8329157997	1912,2522780861	12,5993976045	NA	NA	0,0858592588	id16_part2.csv	16
122,73	ma33	f	122,88	0,15	NA	NA	NA	NA	NA	NA	NA	NA	56,7903161121	55,837304895	55,7887420708	55,0545862272	0,5517509078	56,4822267949	1259,0057428696	9,9044987776	2001,7420258246	12,9032466976	NA	NA	0,0799334173	id16_part2.csv	16
126,04	sa43	p	126,07	0,03	NA	NA	NA	NA	NA	NA	NA	NA	60,1305388542	57,8864320909	58,4906230233	55,9219720657	2,2492018969	57,5896743648	799,9386243208	7,2480655935	1911,4881681359	12,5967484509	NA	NA	0,0262736163	id16_part2.csv	16
126,07	sa43	a	126,33	0,26	190,9410386299	187,5131702927	90,6095928267	187,4024196945	184,8051828946	1,611135312	184,8084882305	-134,1786297227	77,5129440221	72,5067546783	67,0969826319	56,8545646071	7,4148946862	76,6979170018	726,5091577398	6,7353443919	1384,2461776685	10,5007837703	NA	NA	0,2029857747	id16_part2.csv	16
126,33	sa43	f	126,36	0,03	NA	NA	NA	NA	NA	NA	NA	NA	55,5729237484	54,9125095503	54,5248073658	53,877116954	0,8807084674	54,6779983142	857,8633786093	7,6331971199	1681,1829670802	11,7520193408	NA	NA	0,0234973633	id16_part2.csv	16
130,56	ma55	p	130,59	0,03	NA	NA	NA	NA	NA	NA	NA	NA	57,5996706968	56,0346312632	52,8643540916	50,2651773	4,0290737127	54,6711432447	808,8629281471	7,3084924573	1814,2461368227	12,2517311108	NA	NA	0,0093643133	id16_part2.csv	16
130,59	ma55	a	130,81	0,22	182,8998976641	179,3892700585	89,8428931989	178,928504845	177,9670554491	1,4487580134	178,2644303833	-132,6163019715	77,6783055993	72,6366179721	69,2616506088	58,0085952807	6,8731261768	76,0406477583	765,3236538948	7,0095456205	1262,7691311275	9,924036794	NA	NA	0,1725185095	id16_part2.csv	16
130,81	ma55	f	131,07	0,26	NA	NA	NA	NA	NA	NA	NA	NA	57,1607965797	54,5878792772	54,5959073881	51,3295692077	1,4124752228	55,1793653502	1048,4646165768	8,7909212971	1774,143677991	12,1044487299	NA	NA	0,0344577543	id16_part2.csv	16
133,57	sa34	p	133,64	0,07	256,3797918325	256,3797910688	96,0256648427	256,3797918325	256,3797918325	NA	NA	NA	58,9800441624	59,0976483122	57,5964977014	50,9952053788	3,0956989707	58,7589805581	611,4563828952	5,8717125207	1696,3941560366	11,810804579	NA	NA	0,0315865898	id16_part2.csv	16
133,64	sa34	I	133,78	0,14	251,3834609717	236,2658533847	94,600442422	232,1937886281	228,415299131	8,9366077253	229,7661088351	-476,3036318824	78,9215766632	74,5096347662	74,7715364972	63,3327413233	5,3226423672	74,9802427343	560,8396890113	5,4668767961	1698,2410172017	11,8179465066	NA	NA	0,0840517285	id16_part2.csv	16
133,78	sa34	f	133,96	0,18	229,9200338701	230,4314853852	94,1772444587	230,080984198	227,6937949174	3,5138260944	NA	-318,2919040872	62,0742633677	56,2910762185	54,0169730276	52,6790267486	2,8606546128	53,6090657743	929,9019381966	8,0894868354	1898,5251893737	12,551447123	NA	NA	0,053108492	id16_part2.csv	16
136,94	si32	p	137,04	0,1	231,5027704451	231,5027704451	94,258627781	231,5027704451	231,5027704451	NA	NA	NA	70,736707756	64,2094636785	61,376148545	51,2060887403	5,5291082519	61,2859454691	732,8877492399	6,780721704	1610,3340023733	11,4717241096	NA	NA	0,0314067511	id16_part2.csv	16
137,04	si32	a	137,24	0,2	183,2445196332	181,4265241591	90,0383013679	181,818052599	179,5395240632	1,6845867075	183,2445196332	61,7499261667	75,5131804574	71,2740179488	70,0609108851	55,1523722423	7,12160405	70,401675298	749,4241032822	6,8985428204	1343,1327144479	10,3104479986	NA	NA	0,0953624494	id16_part2.csv	16
137,24	si32	f	137,42	0,18	NA	NA	NA	NA	NA	NA	NA	NA	54,348496805	53,4680713279	53,3842944104	52,3004990551	0,5750159949	53,433198811	762,1408021822	6,9878481992	1867,0423696608	12,4409787877	NA	NA	0,0365370299	id16_part2.csv	16
140,56	si51	p	140,64	0,08	NA	264,7195374998	96,5798503915	NA	NA	NA	NA	NA	59,3365784692	59,3567423332	56,6652826779	52,5806672529	2,5876725432	58,140238004	639,4240342758	6,0887495493	1569,562628992	11,3055694355	NA	NA	0,0317079032	id16_part2.csv	16
140,64	si51	I	140,77	0,13	262,4253495415	253,7768112608	95,8441144198	251,0716561442	247,3151920967	6,4252539027	251,0707495939	-145,289975431	77,0460457387	72,7708829451	70,6243416131	59,1582239693	6,0803001173	72,6238301165	570,2155246498	5,5430369045	1697,1187540288	11,8132815778	NA	NA	0,0627963837	id16_part2.csv	16
140,77	si51	f	140,97	0,2	NA	245,3353387547	95,2633349792	NA	NA	NA	NA	NA	56,9502128287	54,812592478	54,2717742502	53,0473199703	1,2052622103	53,8238221504	922,9133359892	8,0463229332	1840,9546227831	12,3481153261	NA	NA	0,0363071197	id16_part2.csv	16
143,61	sa31	p	143,64	0,03	NA	NA	NA	NA	NA	NA	NA	NA	69,9865172137	65,6141833676	63,0241528694	56,491789077	6,5328431306	61,863994106	691,6847737389	6,4819975842	1575,2905242032	11,3250899553	NA	NA	0,0126850291	id16_part2.csv	16
143,64	sa31	I	143,82	0,18	191,216664236	188,18784788	90,6719063167	187,5268393539	186,6476908793	1,4248995922	188,8542255331	-48,0952849316	75,2349861674	72,0200528354	71,8120579538	57,6446628413	6,4632851081	72,6547386229	479,33739197	4,7805305177	1732,5837954113	11,9484749052	NA	NA	0,0846219463	id16_part2.csv	16
143,82	sa31	f	143,95	0,13	NA	187,88365422	90,6443464839	187,9105722402	NA	NA	NA	NA	55,3691046783	53,5790985601	53,1732308968	52,1305019403	0,8375779884	53,7613042485	797,3034228578	7,2303176814	2034,4709795354	13,0110905576	NA	NA	0,0408631679	id16_part2.csv	16
146,81	ma23	p	146,91	0,1	235,2917873886	233,9046560199	94,4360117838	235,2917873886	235,2890373711	NA	NA	-485,1030895834	63,6918557949	60,3216685958	58,8905544151	50,3899835161	4,1512747005	61,0892011321	640,4382502261	6,096532254	1598,9681551574	11,4256128296	NA	NA	0,024633485	id16_part2.csv	16
146,91	ma23	a	147,08	0,17	224,077903527	190,5591901326	90,8163279161	183,7528431671	175,550862279	19,2981264324	179,2267411625	-1011,0994396698	71,3519907404	68,4964608769	69,066236071	58,2657230787	4,2508159454	69,7668376281	709,4313230916	6,6118696657	1316,1583834273	10,1828672386	NA	NA	0,1046424267	id16_part2.csv	16
147,08	ma23	f	147,32	0,24	NA	NA	NA	NA	NA	NA	NA	NA	56,3619234206	53,2127803349	52,8305398056	49,1564875153	1,7238383549	52,6194327319	946,7480638006	8,1928168882	1777,2734924672	12,1162070141	NA	NA	0,0283790197	id16_part2.csv	16
150,06	ma14	p	150,14	0,08	NA	264,4481182405	96,5620907892	264,4481197329	NA	NA	NA	NA	59,6840822911	57,5254323315	57,2988102052	50,4376413315	3,2363127112	59,5030459939	600,5242291078	5,7855840281	1371,9321472476	10,4439867746	NA	NA	0,0250173091	id16_part2.csv	16
150,14	ma14	I	150,3	0,16	253,4588889714	172,9220763458	87,5113557806	127,3628738086	91,4647701143	81,78358	95,4848456196	-2461,3117895959	76,4269955659	72,742836094	72,4788084831	59,3078155675	5,8022914477	74,0526453346	535,8290581568	5,2608544323	1771,0752172291	12,0928046808	NA	NA	0,1041527181	id16_part2.csv	16
150,3	ma14	f	150,47	0,17	NA	NA	NA	NA	NA	NA	NA	NA	57,8385875517	54,4920105129	54,1335392111	52,7533958875	1,3905029762	52,9697426451	717,8120803517	6,6727635384	1911,6207748307	12,5972263226	NA	NA	0,0374932087	id16_part2.csv	16
